20.77
20.14
20.74
20.80
21.49
21.08
21.19
22.55
22.20
22.50
22.69
22.40
22.85
21.88
22.49
22.00
23.59
23.44
23.82
23.43
23.30
22.92
22.69
22.80
23.10
23.26
23.24
23.49
22.63
20.70
20.68
20.41
20.34
19.80
19.31
19.50
20.19
20.41
19.77
19.95
20.65
21.81
22.22
23.86
24.56
23.66
25.31
23.54
23.50
24.80
24.55
24.35
24.85
24.93
24.35
24.21
24.00
24.61
24.49
24.48
24.44
24.77
24.61
24.08
24.77
25.27
24.90
30.57
29.58
28.76
29.34
31.22
33.99
35.50
34.48
33.55
35.94
37.30
36.83
36.59
37.17
37.43
37.80
36.37
37.22
35.63
37.15
36.84
37.01
38.10
38.12
36.92
38.16
38.28
39.54
41.53
41.34
40.16
39.99
39.50
37.03
38.38
37.24
38.13
38.45
37.88
37.89
35.91
35.52
34.71
34.33
35.11
33.62
34.50
35.79
35.83
36.81
40.56
40.01
43.47
43.76
40.50
41.41
40.30
40.50
40.78
39.51
37.81
37.51
37.31
36.05
36.28
36.82
36.37
36.35
36.16
36.20
36.68
37.30
36.90
39.38
39.37
40.04
42.63
41.11
45.55
44.06
47.29
48.72
48.32
46.96
48.56
54.25
54.32
45.07
42.49
43.93
48.78
48.66
46.47
48.81
49.25
48.60
48.24
50.59
50.24
47.13
48.29
46.48
46.79
46.18
45.46
44.62
44.11
43.63
46.12
46.88
45.46
45.61
45.50
43.10
45.58
45.95
43.42
45.58
46.78
47.98
45.25
45.77
45.76
44.06
45.03
46.18
43.87
44.01
44.06
47.18
44.10
43.13
41.19
44.13
48.03
50.38
50.78
52.91
58.95
61.72
62.38
65.18
63.81
64.94
68.50
68.50
65.70
66.26
65.27
66.78
82.54
84.99
84.52
94.75
94.48
99.62
95.78
108.15
113.01
109.62
124.92
129.44
120.61
120.29
115.93
108.77
108.17
110.80
118.96
118.50
119.84
123.52
121.77
120.89
114.68
109.33
107.93
112.71
111.78
99.17
110.27
107.92
107.04
116.96
124.57
