478.87
474.96
479.14
478.04
480.24
477.40
486.00
490.11
492.27
497.45
495.94
497.41
492.05
491.09
498.84
497.72
496.62
503.51
501.48
503.32
503.02
505.82
505.62
511.70
510.05
510.06
505.27
505.87
510.88
513.71
512.50
512.57
513.24
533.50
524.11
535.64
527.75
524.94
520.84
522.04
521.77
529.24
520.58
522.48
520.17
517.10
509.77
505.72
504.24
507.23
504.26
502.04
506.74
509.64
506.69
505.12
505.35
507.97
495.00
498.20
498.41
500.37
501.01
509.90
515.36
509.04
510.02
508.45
517.93
514.45
509.23
510.15
507.03
511.46
514.60
517.95
519.71
515.74
517.35
528.57
523.98
524.85
522.40
510.96
514.05
513.57
513.43
511.61
513.58
516.79
517.66
520.54
520.56
523.61
531.52
542.07
541.55
525.76
517.81
517.03
514.33
507.16
497.10
496.82
506.00
508.68
511.14
503.29
510.18
507.49
493.79
487.12
478.43
472.12
474.00
476.99
485.50
492.01
486.74
490.00
477.73
480.84
483.16
491.02
492.02
478.56
483.47
478.53
474.82
476.39
476.12
483.98
485.92
484.92
486.85
488.02
487.71
487.10
487.48
483.62
472.94
472.85
478.51
483.47
478.11
479.28
477.18
470.67
459.38
456.66
459.86
454.52
444.11
451.14
465.95
470.28
480.58
481.63
433.50
430.29
423.37
411.21
414.19
393.67
401.14
413.60
413.27
404.37
401.84
401.32
396.86
399.60
398.46
397.23
384.47
389.00
400.60
401.72
392.74
398.55
403.93
405.20
410.68
408.96
409.41
405.76
404.88
401.86
395.55
399.95
399.41
391.79
389.02
381.87
383.00
372.74
371.04
365.97
356.77
358.96
370.17
369.37
373.46
372.88
372.29
374.33
373.07
370.87
384.37
393.11
411.22
420.26
422.79
418.07
424.16
432.92
415.75
424.62
424.82
429.25
424.46
407.78
414.44
413.62
411.38
413.96
420.77
415.12
412.66
407.77
405.21
409.43
421.92
423.54
417.42
421.06
419.09
418.57
416.03
412.67
426.99
450.24
460.52
441.31
427.34
428.05
416.67
411.74
403.41
397.36
390.34
390.74
